Article,Serial,Batch,New Fixture,Status,Quantity
CROG000730,,FR00,UA Gifts,Available,1
CROG000731,,FR00,UA Gifts,Available,1
CROG000736,,FR00,UA Gifts,Available,1
CROG000738,,FR00,S07,Available,1
CROG000738,,FR00,UA Gifts,Available,1
CROG000745,,FR00,UA Gifts,Available,2
CROG000746,,IT00,UA Cufflinks,Available,1
CROG000747,,FR00,UA Gifts,Available,1
CROG000779,,FR00,UA Cufflinks,Available,1
CROG000781,,FR00,UA Gifts,Available,1
CROG000783,,ES00,UA Leather SM,Available,1
CROG000785,,ES00,UA Home,Available,1
CROG000789,,PT00,UA Home,Available,1
CROG000791,,FR00,UA Home,Available,1
CROG000794,,PT00,UA Home,Available,1
CROG000796,,FR00,UA Home,Available,1
CROG000799,,10SAB,L02,Available,1
CROG000802,,10HAP,L02,Available,1
CROG000802,,10HAP,S01,Available,1
CROG000808,,10RDV,UA Leather LG,Available,1
CROG000812,,IT00,UA Home,Available,1
CROG000813,,IT00,UA Home,Available,1
CROG000818,,FR00,L07,Available,1
CROG000820,,FR00,UA Home,Available,1
CROG000828,,FR00,L07,Available,1
CROG000828,,FR00,UA Home,Available,1
CROG000829,,FR00,L07,Available,1
CROG000834,,IT00,UA Home,Available,1
CROG000835,,FR00,UA Home,Available,1
CROG000836,,FR00,L07,Available,1
CROG000838,,GB00,S01,Available,1
CROG000838,,GB00,UA Home,Available,1
CROG000839,,GB00,UA Home,Available,1
CROG000847,,FR00,L07,Available,1
CROG000848,,FR00,L07,Available,1
CROG000850,,FR00,UA Home,Available,1
CROG000851,,FR00,L07,Available,1
CROG000864,,FR00,UA Gifts,Available,1
CROG000865,,FR00,UA Gifts,Available,3
CROG000866,,FR00,UA Gifts,Available,2
CROG001046,,IT00,UA Home,Available,1
CROL000014,,CH00,UA Gifts,Available,1
CROL000016,,CH00,H14,Consignment,1
CROL000016,,CH00,,Consignment,1
CROL000022,,CH00,UA Gifts,Available,1
CROL000023,,CH00,UA Gifts,Available,1
CROL000028,,CH00,UA Gifts,Available,1
CROL000030,,CH00,UA Gifts,Available,1
CROL000038,,CH00,UA Gifts,Available,1
CROL000039,,CH00,S07,Available,1
CROP000053,,FR00,UA Cufflinks,Available,1
CROP000082,,FR00,UA Cufflinks,Available,1
CROP000083,,FR00,UA Cufflinks,Available,1
CROP000089,,FR00,UA Cufflinks,Available,1
CROP000090,,FR00,L06,Available,1
CROP000090,,FR00,UA Cufflinks,Available,1
CROP000099,,,UA Pen BP,Available,4
CROP000115,,CH00,UA Cufflinks,Available,2
CROP000116,,CH00,L06,Available,1
CROP000117,,CH00,UA Cufflinks,Available,1
CROP000118,,CH00,UA Cufflinks,Available,1
CROP000119,,CH00,L06,Available,1
CROP000120,,CH00,L06,Available,1
CROP000121,,CH00,UA Cufflinks,Available,2
CROP000133,,CH00,UA Cufflinks,Available,1
CROP000141,,CH00,UA Cufflinks,Available,2
CROP000142,,CH00,UA Cufflinks,Available,2
CROP000143,,CH00,S01,Available,1
CROP000143,,CH00,UA Cufflinks,Available,2
CROP000144,,CH00,UA Cufflinks,Available,1
CROP000146,,CH00,UA Cufflinks,Available,2
CROP000149,,CH00,S01,Available,3
CROP000149,,CH00,UA Cufflinks,Available,1
CROP000151,,CH00,UA Cufflinks,Available,1
CROP000152,,FR00,L06,Available,1
CROP000153,,FR00,UA Cufflinks,Available,1
CROP000156,,FR00,UA Cufflinks,Available,1
CROP000157,,FR00,UA Cufflinks,Available,1
CROP000158,,FR00,UA Cufflinks,Available,1
CROP000160,,FR00,UA Cufflinks,Available,1
CROP000161,,FR00,UA Cufflinks,Available,1
CROP000163,,FR00,UA Cufflinks,Available,1
CROP000169,,CH00,UA Cufflinks,Available,1
CROP000174,,CH00,UA Cufflinks,Available,1
CROP000179,,CH00,UA Cufflinks,Available,1
CROP000180,,CH00,UA Cufflinks,Available,1
CROP000181,,CH00,UA Cufflinks,Available,1
CROP000182,,CH00,L06,Available,1
CROP000182,,CH00,UA Cufflinks,Available,1
CROP000183,,CH00,UA Cufflinks,Available,1
CROP000184,,CH00,UA Cufflinks,Available,1
CROS000026,,GB00,S01,Available,1
CROS000026,,GB00,UA Home,Available,1
CROS000028,,GB00,UA Home,Available,1
CROS000054,,IT00,L05,Available,1
CROS000054,,IT00,S01,Available,1
CROS000061,,IT00,S01,Available,2
CROS000061,,IT00,UA Scarves,Available,1
CROS000062,,IT00,UA Scarves,Available,1
CROS000068,,IT00,UA Scarves,Available,1
CROS000081,,IT00,S01,Available,2
CROS000082,,IT00,L07,Available,1
CROS000082,,IT00,S01,Available,3
CROS000083,,FR00,UA Scarves,Available,1
CROS000084,,GB00,L07,Available,1
CROS000084,,GB00,UA Home,Available,1
CROS000085,,GB00,UA Home,Available,3
CROS000087,,GB00,S01,Available,1
CROS000087,,GB00,UA Home,Available,2
CROS000088,,GB00,L07,Available,1
CROS000088,,GB00,S01,Available,1
CROS000092,,FR00,L04,Available,1
CROS000098,,FR00,UA Scarves,Available,1
CROS000099,,FR00,UA Scarves,Available,1
CROS000100,,FR00,UA Scarves,Available,1
CROS000104,,IT00,UA Scarves,Available,1
CROS000105,,IT00,UA Scarves,Available,1
CROS000106,,IT00,UA Scarves,Available,1
CRST240000,,FR00,L06,Available,1
CRST240000,,FR00,UA Cufflinks,Available,1
CRST240002,,FR00,UA Cufflinks,Available,2
CRST240004,,FR00,UA Cufflinks,Available,1
CRST240005,,FR00,UA Cufflinks,Available,2
CRST240032,,FR00,UA Cufflinks,Available,1
CRST240033,,FR00,UA Cufflinks,Available,2
CRT1220334,,FR00,UA Cufflinks,Available,3
CRT1220656,,FR00,UA Cufflinks,Available,2
CRT1220731,B7266,,L06,Available,1
CRT6030180,,IT00,UA Scarves,Available,1
CRT8200694,C48G12LL,,S01,Available,1
CRVA280319,,CH00,UA CS Jewelry Parts,Available,3
CRVA280414,,CH00,UA CS Jewelry Parts,Available,4
CRVA620154,,CH00,UA CS Jewelry Parts,Available,2
CRVA620157,,CH00,UA CS Jewelry Parts,Available,2
CRVA620204,,CH00,UA CS Jewelry Parts,Available,2
CRVA620608,,CH00,UA CS Jewelry Parts,Available,2
CRVA620616,,CH00,UA CS Jewelry Parts,Available,2
CRVA620617,,CH00,UA CS Jewelry Parts,Available,2
CRVA620618,,CH00,UA CS Jewelry Parts,Available,3
CRVA620619,,CH00,UA CS Jewelry Parts,Available,2
CRVA620783,,CH00,UA CS Jewelry Parts,Available,1
CRVA62125H,,CH00,UA CS Jewelry Parts,Available,4
CRVA6213BW,,CH00,UA CS Jewelry Parts,Available,1
CRVA621425,,CH00,S06,Available,1
CRVA621425,,CH00,UA CS Jewelry Parts,Available,1
CRVA6214B5,,CH00,UA CS Jewelry Parts,Available,2
CRVA6214BV,,IT00,S06,Available,1
CRVA6214BW,,IT00,S06,Available,1
CRVA6214C0,,IT00,S06,Available,1
CRVA621651,,CH00,UA CS Jewelry Parts,Available,4
CRVA621652,,CH00,UA CS Jewelry Parts,Available,7
CRVA62166B,,CH00,UA CS Jewelry Parts,Available,4
CRVA717226,,,UA CS Jewelry Parts,Available,1
CRVC260005,,CH00,S01,Available,1
CRVC280659,,CH00,UA CS Jewelry Parts,Available,1
CRVC280947,,CH00,S01,Available,1
CRVC280947,,CH00,S06,Available,1
CRVXRB0211,,,UA Pen BP,Available,7
CRVXRB0213,,,UA Pen BP,Available,5
CRVXRB0511,,,UA Pen BP,Available,15
CRVXRB0531,,,UA Pen BP,Available,8
CRVXRB0533,,,UA Pen BP,Available,7
CRVXRB0612,,,UA Pen BP,Available,3
CRVXRM0211,,,UA Pen BP,Available,10
CRVXRP0111,,,UA Pen BP,Available,10
CRVXRP0113,,,UA Pen BP,Available,10
CRVXRP0211,,,UA Pen BP,Available,15
CRVXRP0212,,,UA Pen BP,Available,8
CRVXRP0213,,,UA Pen BP,Available,6
CRVXRR0111,,,UA Pen BP,Available,2
CRVXRR0113,,,UA Pen BP,Available,2
CRVXRR0211,,,UA Pen BP,Available,10
CRVXRR0213,,,UA Pen BP,Available,8
CRVXRR0411,,,UA Pen BP,Available,10
CRVXRR0413,,,S05,Available,7
CRVXRR0413,,,UA Pen BP,Available,6
CRW1529856,2442100948DY,,C010,Available,1
CRW1529856,2442128731CX,,H12,Available,1
CRW1529856,2442129598CX,,C019,Available,1
CRW2607456,2503221546CX,,C019,Available,1
CRW2PA0008,4327256013BX,,C024,Available,1
CRW2PN0007,4017151004DY,,UW Panthere Watches,Available,1
CRW2PN0007,4017457497CX,,C017,Available,1
CRW2SA0009,4072905203CX,,C026,Available,1
CRW2SA0011,4240415871CX,,C025,Available,1
CRW2SA0012,4242389943CX,,C013,Available,1
CRW2SA0012,4242406359CX,,C025,Available,1
CRW2SA0016,4075480381CX,,C026,Available,1
CRW2TA0003,3751408554CX,,H01,Available,1
CRW2TA0003,3751408660CX,,W06,Available,1
CRW2TA0003,3751501255ZX,,C019,Available,1
CRW3BB0006,3753136224VX,,H01,Available,1
CRW3PN0007,4119459621CX,,C017,Available,1
CRW4BB0015,3009175444CX,,C018,Available,1
CRW4BB0023,4377224573CX,,C029,Available,1
CRW4BB0028,4373348594CX,,C018,Available,1
CRW4PN0007,4177158383DY,,UW Panthere Watches,Available,1
CRW4SA0005,4075508959CX,,C026,Available,1
CRW4TA0009,3751413103CX,,H01,Available,1
CRW4TA0017,4323497262BX,,UW Panthere Watches,Available,1
CRW4TA0017,4323757457CX,,C019,Available,1
CRW6701005,3603808301TX,,S01,Consignment,1
CRW6701005,3603914628UX,,S01,Consignment,1
CRW69003Z2,3002451771VX,,C029,Available,1
CRW69010Z4,3009836742BX,,C018,Available,1
CRW6920097,4405115226CX,,S01,Available,1
CRW6920097,4405122903CX,,S01,Available,1
CRW6920100,3489819090YX,,,Consignment,1
CRW8000007,3064108898AX,,V03,Available,1
CRWGBB0009,4407121684CX,,C018,Available,1
CRWGBB0035,4342119887CX,,C028,Available,1
CRWGBB0054,4405130777CX,,C018,Available,1
CRWGNM0003,365117184YX,,H01,Available,1
CRWGNM0008,397725095XX,,C028,Available,1
CRWGPA0007,4267333595CX,,C027,Available,1
CRWGPA0014,4326381081CX,,UW BB Watches,Available,1
CRWGPN0006,4179498241CX,,C017,Available,1
CRWGPN0009,4014159403DY,,C017,Available,1
CRWGPN0009,4014506319CX,,W01,Available,1
CRWGPN0009,4014506334CX,,UW Panthere Watches,Available,1
CRWGPN0038,4178172868DY,,C017,Available,1
CRWGRN0012,4426360849CX,,V03,Available,1
CRWGSA0019,4071125584CX,,C025,Available,1
CRWGSA0022,4243121291CX,,C025,Available,1
CRWGSA0028,4074103049DY,,S05,Available,1
CRWGSA0029,4070130921CX,,UW Panthere Watches,Available,1
CRWGSA0032,4307112704CX,,C025,Available,1
CRWGTA0046,4321349933BX,,C019,Available,1
CRWGTA0067,4397103601DY,,C019,Available,1
CRWGTA0091,4369118004CX,,S01,Available,1
CRWGTA0113,4456125882CX,,C019,Available,1
CRWHSA0009,4129395375CX,,C026,Available,1
CRWHSA0015,4109410035CX,,C026,Available,1
CRWHSA0016,4110479777CX,,L07,Available,1
CRWHSA0026,4109467794CX,,C026,Available,1
CRWJBB0033,4405120187CX,,C018,Available,1
CRWJBB0041,3928358212ZX,,C028,Available,1
CRWJBB0063,4405104877CX,,C018,Available,1
CRWJPA0012,4326207322BX,,C027,Available,1
CRWJPN0016,401415153YX,,W01,Available,1
CRWSBB0026,3765345720CX,,C028,Available,1
CRWSBB0027,3765395073CX,,C028,Available,1
CRWSBB0028,4372324361CX,,UW BB Watches,Available,1
CRWSBB0029,4034396842CX,,C018,Available,1
CRWSBB0030,4373201809CX,,C018,Available,1
CRWSBB0039,4345271722CX,,UW BB Watches,Available,1
CRWSBB0044,4377217580CX,,C029,Available,1
CRWSBB0044,4377373643CX,,UW BB Watches,Available,1
CRWSBB0044,4377427281CX,,UW BB Watches,Available,1
CRWSBB0044,4377765056CX,,UW BB Watches,Available,1
CRWSBB0046,4373245118CX,,C018,Available,1
CRWSBB0048,4372417859CX,,C018,Available,1
CRWSBB0049,3765244686CX,,C029,Available,1
CRWSBB0060,4345332859CX,,H01,Available,1
CRWSBB0060,4345396949BX,,C029,Available,1
CRWSBB0060,4345397047BX,,UW BB Watches,Available,1
CRWSBB0061,4345401988BX,,C029,Available,1
CRWSBB0062,4373228135CX,,UW BB Watches,Available,1
CRWSNM0011,4084122128ZX,,UW Watches Misc,Available,1
CRWSPA0009,4266773374AX,,C027,Available,1
CRWSPA0018,4363375841CX,,C027,Available,1
CRWSPA0021,4384451194BX,,UW BB Watches,Available,1
CRWSPA0026,4266741047AX,,C027,Available,1
CRWSPA0027,4363147966CX,,L06,Available,1
CRWSPN0006,4177170072DY,,H11,Hold - Show,1
CRWSPN0006,4177498544CX,,UW Panthere Watches,Available,1
CRWSPN0006,4177498545CX,,UW Panthere Watches,Available,1
CRWSPN0006,4177846743CX,,UW Panthere Watches,Available,1
CRWSPN0006,4177848707CX,,UW Panthere Watches,Available,1
CRWSPN0006,4177851410CX,,UW Panthere Watches,Available,1
CRWSPN0007,4016142355DY,,UW Panthere Watches,Available,1
CRWSPN0007,4016442448CX,,W01,Available,1
CRWSPN0007,4016518354CX,,C017,Available,1
CRWSPN0010,4177752271CX,,C017,Available,1
CRWSRN0030,4422734763CX,,UW Watches Misc,Available,1
CRWSRN0031,4423750639CX,,UW BB Watches,Available,1
CRWSRN0032,4440391628CX,,UW Watches Misc,Available,1
CRWSRN0032,4440772320CX,,C028,Available,1
CRWSRN0034,4423315372CX,,H01,Available,1
CRWSRN0034,4423786834CX,,UW Watches Misc,Available,1
CRWSRN0034,4423786887CX,,C028,Available,1
CRWSRN0034,4423786959CX,,UW Watches Misc,Available,1
CRWSRN0035,4440299086CX,,H01,Available,1
CRWSSA0017,4183456602CX,,W04,Available,1
CRWSSA0017,4183472374CX,,C026,Available,1
CRWSSA0018,4072416940CX,,UW Panthere Watches,Available,1
CRWSSA0018,4072416987CX,,S07,Available,1
CRWSSA0018,4072483710CX,,UW Panthere Watches,Available,1
CRWSSA0022,4240455759CX,,UW Panthere Watches,Available,1
CRWSSA0023,4242359902CX,,UW Panthere Watches,Available,1
CRWSSA0023,4242507665CX,,C025,Available,1
CRWSSA0029,4075181148AX,,,Available,1
CRWSSA0029,4075488158CX,,UW Panthere Watches,Available,1
CRWSSA0029,4075491672CX,,UW Panthere Watches,Available,1
CRWSSA0029,4075508555CX,,UW Panthere Watches,Available,1
CRWSSA0029,4075797477CX,,UW Panthere Watches,Available,1
CRWSSA0029,4075802492CX,,UW Panthere Watches,Available,1
CRWSSA0029,4075802602CX,,S05,Available,1
CRWSSA0030,4072903772CX,,W04,Available,1
CRWSSA0032,4305479150CX,,H01,Available,1
CRWSSA0037,4072442847CX,,C026,Available,1
CRWSSA0039,4072462954CX,,UW Panthere Watches,Available,1
CRWSSA0047,4072261025CX,,W04,Available,1
CRWSSA0047,4072407566CX,,UW Panthere Watches,Available,1
CRWSSA0048,4072326097CX,,C026,Available,1
CRWSSA0048,4072470976CX,,UW Panthere Watches,Available,1
CRWSSA0048,4072905529CX,,UW Panthere Watches,Available,1
CRWSTA0040,4324158131DY,,H01,Available,1
CRWSTA0040,4324162878DY,,UW Panthere Watches,Available,1
CRWSTA0041,4323821392CX,,S05,Available,1
CRWSTA0041,4323821689CX,,S05,Available,1
CRWSTA0041,4323823256CX,,H01,Available,1
CRWSTA0043,4274331033CX,,C019,Available,1
CRWSTA0051,4322819714CX,,S05,Available,1
CRWSTA0060,4367773605BX,,S07,Available,1
CRWSTA0060,4367780522CX,,S05,Available,1
CRWSTA0065,4472179810DY,,UW Panthere Watches,Available,1
CRWSTA0065,4472813707CX,,C019,Available,1
CRWSTA0065,4472813800CX,,UW Panthere Watches,Available,1
CRWSTA0065,4472823898CX,,W06,Available,1
CRWSTA0067,4469452981CX,,H01,Available,1
CRWSTA0071,4322759015CX,,UW Panthere Watches,Available,1
CRWSTA0071,4322760359CX,,C019,Available,1
CRWSTA0074,4476265493CX,,C019,Available,1
CRWSTA0074,4476265576CX,,W06,Available,1
CRWSTA0074,4476461574CX,,UW Panthere Watches,Available,1
CRZ4220255,750238T,,C014,Available,1
CRZ4531153,4AAAN,,C003,Available,1
CRZ4YS4150,749112T,,C004,Available,1
CRZ7100174,,,UA Stationery,Available,2
CRZ7100341,,,UA Stationery,Available,1
CRZA4A0453,4NNNE,,C003,Available,1
CRZB500060,,,UA Stationery,Available,1
CRZB500061,,,UA Stationery,Available,5
CRZB500062,,,UA Stationery,Available,1
CRZB500063,,,UA Stationery,Available,1
CRZJ400656,22AIAA,,UJ Bridal DER,Available,1
CRZJ415852,46NNYZ,,C003,Available,1
CRZJ424347,64PPPV,,C003,Available,1
CRZJ426753,73AHAA,,C014,Available,1
CRZW000187,,,UA Stationery,Available,1
CRZW000268,,,UA Stationery,Available,1
CRZW000281,,,UA Stationery,Available,3
CRZW000283,,,UA Stationery,Available,2
CRZW000285,,,UA Stationery,Available,1
CRZW000286,,,UA Stationery,Available,1
CRZW000287,,,UA Stationery,Available,2
CRZW000382,,,UA Stationery,Available,2
CRZW000383,,,UA Stationery,Available,1
CRZW000386,,,UA Stationery,Available,1
CRZW000387,,,UA Stationery,Available,1
CRZW000392,,,UA Stationery,Available,1
CRZW000394,,,UA Stationery,Available,1
CRZW000395,,,UA Stationery,Available,2
CRZW000396,,,UA Stationery,Available,1
CRZW000398,,,UA Stationery,Available,1
CRZW000403,,US00,UA Stationery,Available,1
CRZW000404,,US00,UA Stationery,Available,1
CRZW000408,,US00,UA Stationery,Available,1
CRZW000409,,US00,UA Stationery,Available,1
CRZW000412,,,UA Stationery,Available,1
CRZW000414,,,UA Stationery,Available,1
CRZW000415,,,UA Stationery,Available,1
CRZW000418,,,UA Stationery,Available,1
CRZW000424,,,UA Stationery,Available,2
CRZW000425,,,UA Stationery,Available,2
CRZW000426,,,UA Stationery,Available,2
CRZW000427,,,UA Stationery,Available,2
CRZW000428,,,UA Stationery,Available,2
CRZW000429,,,UA Stationery,Available,2
CRZW000430,,,UA Stationery,Available,1
CRZW000431,,,UA Stationery,Available,2
CRZW000432,,,UA Stationery,Available,2
CRZW000433,,,UA Stationery,Available,2
CRZW000434,,,UA Stationery,Available,2
CRZW000436,,,UA Stationery,Available,1
CRZW000442,,,UA Stationery,Available,1
CRZW000449,,,UA Stationery,Available,3
CRZW000450,,,UA Stationery,Available,2
CRZW000451,,,UA Stationery,Available,4
CRZW000452,,,UA Stationery,Available,2
CRZW000453,,,UA Stationery,Available,2
CRZW000454,,,UA Stationery,Available,2
CRZW000455,,,UA Stationery,Available,2
CRZW000456,,,UA Stationery,Available,2
CRZW000457,,,UA Stationery,Available,2
CRZW000458,,,UA Stationery,Available,1
